	date	state	positive	negative	pending	hospitalized	death	total	hash	dateChecked	totalTestResults	fips	deathIncrease	hospitalizedIncrease	negativeIncrease	positiveIncrease	totalTestResultsIncrease
1087	20200313	NV	11.0	168.0				179	b299cfd2f427742fb174618244a60bd9c90fa3c3	2020-03-13T20:00:00Z	179	32	0.0	0.0	0.0	4.0	4.0
1088	20200313	NY	421.0	2779.0				3200	6fda547acc42c002171b42fd6fa24d610c61477f	2020-03-13T20:00:00Z	3200	36	0.0	0.0	2687.0	205.0	2892.0
1089	20200313	OH	13.0	50.0	159.0			222	d5c1f6f2e4f60bd45393776bd0e71881d51933c5	2020-03-13T20:00:00Z	63	39	0.0	0.0	20.0	8.0	28.0
1090	20200313	OK	3.0	36.0	37.0			76	96c98a2ff7bdeea524fca0c78f1355707de41ac9	2020-03-13T20:00:00Z	39	40	0.0	0.0	0.0	0.0	0.0
1091	20200313	OR	30.0	337.0	157.0			524	91187b9cabd3a4362d980d6683b1c0a7a4fb5b78	2020-03-13T20:00:00Z	367	41	0.0	0.0	51.0	11.0	62.0
1092	20200313	PA	33.0	140.0	130.0			303	2f9345229ddc2b3812aa2760c51c07334c8dffc8	2020-03-13T20:00:00Z	173	42	0.0	0.0	24.0	11.0	35.0
1093	20200313	RI	14.0	142.0	29.0			185	b09496b06ec0cfd5d111c8c09c28d4bce64896b2	2020-03-13T20:00:00Z	156	44	0.0	0.0	48.0	9.0	57.0
1094	20200313	SC	12.0	75.0				87	a979c4e8dd2ea9c838357e1416c407e891565efa	2020-03-13T20:00:00Z	87	45	0.0	0.0	27.0	2.0	29.0
1095	20200313	SD	9.0	73.0	11.0			93	e105fb1f70a3b64dd65097b6dffd70f3439c9848	2020-03-13T20:00:00Z	82	46	0.0	0.0	46.0	1.0	47.0
1096	20200313	TN	26.0	116.0				142	6a0574e9d2f0f863099b2fd26f02709cdc1fceb1	2020-03-13T20:00:00Z	142	47	0.0	0.0	37.0	8.0	45.0
1097	20200313	TX	39.0					39	6ba646f648c240d15bcfd813a2d143b947fa011b	2020-03-13T20:00:00Z	39	48	0.0	0.0	0.0	16.0	16.0
1098	20200313	UT	6.0	131.0				137	a07f9cd34484d5b0cd789360097391ede0681dc7	2020-03-13T20:00:00Z	137	49	0.0	0.0	0.0	2.0	2.0
1099	20200313	VA	30.0	117.0				147	6eda3d24261b2819a7b03c55340db402f8db57ad	2020-03-13T20:00:00Z	147	51	0.0	0.0	0.0	13.0	13.0
1100	20200313	VT	2.0	142.0				144	e1e2d2e78fdbf14064a2098929950b3ce6d258c2	2020-03-13T20:00:00Z	144	50	0.0	0.0	45.0	0.0	45.0
1101	20200313	WA	457.0	4350.0			31.0	4807	ff80f9c959ff97e66687744e5a3a4925ab8cdc85	2020-03-13T20:00:00Z	4807	53	2.0	0.0	1313.0	120.0	1433.0
1102	20200313	WI	19.0	169.0				188	a26905f9f8ac6ded6cf3537f227f8960b4424126	2020-03-13T20:00:00Z	188	55	0.0	0.0	85.0	11.0	96.0
1103	20200313	WV	0.0	17.0	4.0			21	8b7a8a174c5615541bb0847d4c13890a9eace11a	2020-03-13T20:00:00Z	17	54	0.0	0.0	10.0	0.0	10.0
1104	20200313	WY	1.0					1	9ed041dd8934a5c7ef257fc92fcc2a7305cd5bfd	2020-03-13T20:00:00Z	1	56	0.0	0.0	0.0	0.0	0.0
1105	20200312	AK	0.0	46.0	14.0			60	8daf9421252871e6d75524e4b0b12b514939224a	2020-03-12T20:00:00Z	46	2	0.0	0.0	0.0	0.0	0.0
1106	20200312	AL	0.0	10.0				10	06a25c23b36556f359a44e909789f1a31ee8c0ff	2020-03-12T20:00:00Z	10	1	0.0	0.0	0.0	0.0	0.0
1107	20200312	AR	6.0	24.0	20.0			50	af74aa1cb5b93cf708e4565ff4418fa57940eb52	2020-03-12T20:00:00Z	30	5	0.0	0.0	12.0	6.0	18.0
1108	20200312	AZ	9.0	82.0	24.0			115	77e54e131063ddef834402f52d2b39c747d160c6	2020-03-12T20:00:00Z	91	4	0.0	0.0	23.0	0.0	23.0
1109	20200312	CA	202.0	916.0			4.0	1118	151ee4500067e79123f3ae7f51306b3af44c8cdd	2020-03-12T20:00:00Z	1118	6	4.0	0.0	0.0	45.0	45.0
1110	20200312	CO	45.0	298.0				343	1f7ae207bd7b370645fa42b188849b10dad247d7	2020-03-12T20:00:00Z	343	8	0.0	0.0	47.0	17.0	64.0
1111	20200312	CT	6.0	89.0				95	68ed0dcd34dceb73cb21806f23bbbeb5e7620c67	2020-03-12T20:00:00Z	95	9	0.0	0.0	18.0	3.0	21.0
1112	20200312	DC	10.0	20.0				30	9db3dec362806d3c56b1c27624b6fe270dc88ac7	2020-03-12T20:00:00Z	30	11	0.0	0.0	0.0	6.0	6.0
1113	20200312	DE	4.0	23.0	14.0			41	d28e95fbac614ab9f60940ada5950d2d8c7a055d	2020-03-12T20:00:00Z	27	10	0.0	0.0	6.0	3.0	9.0
1114	20200312	FL	32.0	301.0	147.0		2.0	480	2f420995cc0163b805055ad6edbfcf85535792e0	2020-03-12T20:00:00Z	333	12	0.0	0.0	0.0	4.0	4.0
1115	20200312	GA	31.0					31	8d1e3067b7fa265683c865fe6d2c57b574bb64b8	2020-03-12T20:00:00Z	31	13	0.0	0.0	0.0	9.0	9.0
1116	20200312	HI	2.0					2	cda91923e4175a664ff00e6caf86becfc9cad6b3	2020-03-12T20:00:00Z	2	15	0.0	0.0	0.0	0.0	0.0
1117	20200312	IA	14.0	67.0	24.0			105	1c2cb055cd0ead961274ef4b1ccf687e30577a06	2020-03-12T20:00:00Z	81	19	0.0	0.0	21.0	1.0	22.0
1118	20200312	ID	0.0	93.0				93	16083b9798337fa039009cf70607c8dbfcaad317	2020-03-12T20:00:00Z	93	16	0.0	0.0	26.0	0.0	26.0
1119	20200312	IL	25.0	266.0	76.0			367	7a92d4d3ab7f815b5ed8a475565ee14558da8922	2020-03-12T20:00:00Z	291	17	0.0	0.0	22.0	6.0	28.0
1120	20200312	IN	12.0	52.0				64	3552192ad9dfb8f9b376df92ffc41c0641f00c0e	2020-03-12T20:00:00Z	64	18	0.0	0.0	19.0	2.0	21.0
1121	20200312	KS	4.0	41.0				45	a9a47be5a1aff6d48273bf07ab824081759244c4	2020-03-12T20:00:00Z	45	20	0.0	0.0	0.0	3.0	3.0
1122	20200312	KY	8.0	56.0				64	605ee67047a9324194e4d7debb82ec49d51d21f2	2020-03-12T20:00:00Z	64	21	0.0	0.0	10.0	0.0	10.0
1123	20200312	LA	14.0	37.0				51	efc2f3ebb3e769ac3426fac04aea34ead64faf44	2020-03-12T20:00:00Z	51	22	0.0	0.0	0.0	8.0	8.0
1124	20200312	MA	95.0					95	b532b476555282aedc45041a6c8b983037a328a7	2020-03-12T20:00:00Z	95	25	0.0	0.0	0.0	3.0	3.0
1125	20200312	MD	12.0	94.0				106	3a32b93cc94e23ec885abe681757b279e4d4306c	2020-03-12T20:00:00Z	106	24	0.0	0.0	0.0	3.0	3.0
1126	20200312	ME	1.0	65.0	20.0			86	153713ce5e48b32323339f0de0a45ae72b38663c	2020-03-12T20:00:00Z	66	23	0.0	0.0	23.0	1.0	24.0
1127	20200312	MI	2.0	91.0	27.0			120	31f38c0d8a1056b29627e89984178c36d1ddaae5	2020-03-12T20:00:00Z	93	26	0.0	0.0	34.0	0.0	34.0
1128	20200312	MN	9.0	307.0				316	9e2d6cee1c0d69b11d24f6ca505688ed04b9ef1c	2020-03-12T20:00:00Z	316	27	0.0	0.0	90.0	4.0	94.0
1129	20200312	MO	1.0	64.0				65	cde5541553985608f06c6660eb28259f2e6c4d91	2020-03-12T20:00:00Z	65	29	0.0	0.0	64.0	0.0	64.0
1130	20200312	MS	1.0	41.0				42	e575a1bb1b0d52ee3a59304b933eb668d3afe643	2020-03-12T20:00:00Z	42	28	0.0	0.0	21.0	1.0	22.0
1131	20200312	MT	1.0	34.0				35	03da47023e1d08d27c8f59fc7da9734c6186dc2f	2020-03-12T20:00:00Z	35	30	0.0	0.0	13.0	1.0	14.0
1132	20200312	NC	12.0	60.0				72	c824f95b2eef54b26ccfefaa11dc25db18fc7938	2020-03-12T20:00:00Z	72	37	0.0	0.0	60.0	5.0	65.0
1133	20200312	ND	1.0	12.0	14.0			27	a63c2d0f02f35983895bd9455a1cb882d081f3d7	2020-03-12T20:00:00Z	13	38	0.0	0.0	5.0	1.0	6.0
1134	20200312	NE	10.0	80.0	33.0			123	f9a0866f1d7ad323244515d2c8dbb015a2813d05	2020-03-12T20:00:00Z	90	31	0.0	0.0	33.0	5.0	38.0
1135	20200312	NH	6.0	94.0	21.0			121	b07087d6be44c130f15c63c34d36b272cf036c86	2020-03-12T20:00:00Z	100	33	0.0	0.0	56.0	2.0	58.0
1136	20200312	NJ	30.0	74.0	20.0		1.0	124	fd237fbcfa02674c128d670b9aba484dd6d56e31	2020-03-12T20:00:00Z	104	34	0.0	0.0	17.0	6.0	23.0
1137	20200312	NM	5.0	155.0				160	a7b473ea9d36fd1fb525b33f1e88d0793d183ab7	2020-03-12T20:00:00Z	160	35	0.0	0.0	68.0	2.0	70.0
1138	20200312	NV	7.0	168.0				175	85efab81af5bf73753d001b9ff624e9a1c45046b	2020-03-12T20:00:00Z	175	32	0.0	0.0	0.0	2.0	2.0
1139	20200312	NY	216.0	92.0				308	d57b4b9097165e7d21987a2f82a772b1bdce4d81	2020-03-12T20:00:00Z	308	36	0.0	0.0	0.0	0.0	0.0
1140	20200312	OH	5.0	30.0	52.0			87	219cc355e8b672900adf64e0159d174e9d9d7d53	2020-03-12T20:00:00Z	35	39	0.0	0.0	9.0	1.0	10.0
1141	20200312	OK	3.0	36.0	4.0			43	d1ee6ec78375450d6544e0ed1e5d07614c543500	2020-03-12T20:00:00Z	39	40	0.0	0.0	21.0	1.0	22.0
1142	20200312	OR	19.0	286.0	62.0			367	8bbae6707b6b8ab6c68c8835332dbc43f5fc89d8	2020-03-12T20:00:00Z	305	41	0.0	0.0	0.0	0.0	0.0
1143	20200312	PA	22.0	116.0	81.0			219	3afe76bab9ff316875d8e3e7fb64f62c792f8950	2020-03-12T20:00:00Z	138	42	0.0	0.0	28.0	7.0	35.0
1144	20200312	RI	5.0	94.0	8.0			107	c90b1dc837a0a67aea6829eb3d3f07b1e0ac2a91	2020-03-12T20:00:00Z	99	44	0.0	0.0	36.0	0.0	36.0
1145	20200312	SC	10.0	48.0				58	d59f943d0bb15aa3d04b28fb4d98daea75c33415	2020-03-12T20:00:00Z	58	45	0.0	0.0	16.0	1.0	17.0
1146	20200312	SD	8.0	27.0	11.0			46	13c14d453ee457f366cc26a9338c4bb1004f0149	2020-03-12T20:00:00Z	35	46	0.0	0.0	14.0	3.0	17.0
1147	20200312	TN	18.0	79.0				97	d33fbda921ff21e6fb5f56e2b9e363e2431f37de	2020-03-12T20:00:00Z	97	47	0.0	0.0	29.0	11.0	40.0
1148	20200312	TX	23.0					23	f5e2b12cb9f6c066924cb91cdaea2548ad0ca88c	2020-03-12T20:00:00Z	23	48	0.0	0.0	0.0	2.0	2.0
1149	20200312	UT	4.0	131.0				135	23ae89df714945b60edc3d77bfe4031b4b222be1	2020-03-12T20:00:00Z	135	49	0.0	0.0	131.0	2.0	133.0
1150	20200312	VA	17.0	117.0				134	53e6c919c1f6eb34804aade2b1e718b7d1a852b9	2020-03-12T20:00:00Z	134	51	0.0	0.0	57.0	8.0	65.0
1151	20200312	VT	2.0	97.0				99	b8af9ba2abd78b916c59d16d7904f6d4f16dba5d	2020-03-12T20:00:00Z	99	50	0.0	0.0	35.0	1.0	36.0
1152	20200312	WA	337.0	3037.0			29.0	3374	7490a6005cf6f2c790ce82aad27cde59d9abc1af	2020-03-12T20:00:00Z	3374	53	5.0	0.0	862.0	70.0	932.0
1153	20200312	WI	8.0	84.0				92	6deb63a238ba9bd5cd4a1206c84982d831a31933	2020-03-12T20:00:00Z	92	55	0.0	0.0	41.0	5.0	46.0
1154	20200312	WV	0.0	7.0	1.0			8	803dd127234f8023c6d4b996f3df5ef1420cb38b	2020-03-12T20:00:00Z	7	54	0.0	0.0	4.0	0.0	4.0
1155	20200312	WY	1.0					1	cbd715b6cd612e65820faf574259dac5926f6f87	2020-03-12T20:00:00Z	1	56	0.0	0.0	0.0	1.0	1.0
1156	20200311	AK	0.0	46.0	14.0			60	de86778bd5dc4230b8859b659a11abe793590461	2020-03-11T20:00:00Z	46	2	0.0	0.0	23.0	0.0	23.0
1157	20200311	AL	0.0	10.0				10	19465578826a31e9fd39c124bf882934566bda0d	2020-03-11T20:00:00Z	10	1	0.0	0.0	10.0	0.0	10.0
1158	20200311	AR	0.0	12.0	14.0			26	1624d0ea46f32b3b22d45c39947f5a2d4cac2697	2020-03-11T20:00:00Z	12	5	0.0	0.0	0.0	0.0	0.0
1159	20200311	AZ	9.0	59.0	32.0			100	e36a81b5469b680ff54f9f2abfe0fc97f0597760	2020-03-11T20:00:00Z	68	4	0.0	0.0	8.0	3.0	11.0
1160	20200311	CA	157.0	916.0				1073	fe3ef695de003da99045661f649a0c17cd563577	2020-03-11T20:00:00Z	1073	6	0.0	0.0	226.0	24.0	250.0
1161	20200311	CO	28.0	251.0				279	e3ed906fefd1b5d0ffc40521a243df0940b4bd93	2020-03-11T20:00:00Z	279	8	0.0	0.0	109.0	16.0	125.0
1162	20200311	CT	3.0	71.0				74	af5022b77637cd3d37d0104509a15b8623a38809	2020-03-11T20:00:00Z	74	9	0.0	0.0	17.0	1.0	18.0
1163	20200311	DC	4.0	20.0	15.0			39	cb35fc66f2e69dc256a2b45b5e56d0c06218cdb4	2020-03-11T20:00:00Z	24	11	0.0	0.0	3.0	-1.0	2.0
1164	20200311	DE	1.0	17.0	2.0			20	3f52fcd64f5baf05f2b45dc50f9933b00d2a508c	2020-03-11T20:00:00Z	18	10	0.0	0.0	0.0	1.0	1.0
1165	20200311	FL	28.0	301.0	147.0		2.0	476	bae462aa471a6aa17912ddd7886266d8d43fbd74	2020-03-11T20:00:00Z	329	12	2.0	0.0	79.0	9.0	88.0
1166	20200311	GA	22.0					22	66dcb6cb17d0f6b87f51d9d17dc1b87a8090bfa9	2020-03-11T20:00:00Z	22	13	0.0	0.0	0.0	5.0	5.0
1167	20200311	HI	2.0					2	2d1b51f7430eddabf27c1ef8adc576e701ca1efb	2020-03-11T20:00:00Z	2	15	0.0	0.0	0.0	0.0	0.0
1168	20200311	IA	13.0	46.0	27.0			86	5178a4450ee20228d8b8bd1ab1c374a0a34e3940	2020-03-11T20:00:00Z	59	19	0.0	0.0	14.0	5.0	19.0
1169	20200311	ID	0.0	67.0				67	a0a7972f48fcd39019e382e396803dd32b1e253e	2020-03-11T20:00:00Z	67	16	0.0	0.0	26.0	0.0	26.0
1170	20200311	IL	19.0	244.0	63.0			326	251ffc4cbfd05eb1fd81361c685c4792f2c5cbdf	2020-03-11T20:00:00Z	263	17	0.0	0.0	0.0	0.0	0.0
1171	20200311	IN	10.0	33.0				43	139ed258b561deaf5bd4f26476f8a35012650235	2020-03-11T20:00:00Z	43	18	0.0	0.0	3.0	4.0	7.0
1172	20200311	KS	1.0	41.0				42	23805ab5cd290955c94ca3d77ad8edd7b1fe03ca	2020-03-11T20:00:00Z	42	20	0.0	0.0	24.0	0.0	24.0
1173	20200311	KY	8.0	46.0				54	19a11043283ce0c15646b964d390838c4edd2432	2020-03-11T20:00:00Z	54	21	0.0	0.0	18.0	2.0	20.0
1174	20200311	LA	6.0	37.0				43	a1f00aae4db77a31e2861ba7e7b7868664b9ecfe	2020-03-11T20:00:00Z	43	22	0.0	0.0	26.0	5.0	31.0
1175	20200311	MA	92.0					92	c29aea4e5a3dbc694818e72e4f6488a8ce8e1c80	2020-03-11T20:00:00Z	92	25	0.0	0.0	0.0	0.0	0.0
1176	20200311	MD	9.0	94.0				103	fe5a55fb276047d06ee82afe337fa0477340ebe3	2020-03-11T20:00:00Z	103	24	0.0	0.0	5.0	3.0	8.0
1177	20200311	ME	0.0	42.0	5.0			47	82d1c3eefa8744dd2e37d175ac1681faa2583ca5	2020-03-11T20:00:00Z	42	23	0.0	0.0	22.0	0.0	22.0
1178	20200311	MI	2.0	57.0	18.0			77	a6bf9bbb986cc7a8130d14b366d7d0922b92f3ce	2020-03-11T20:00:00Z	59	26	0.0	0.0	18.0	2.0	20.0
1179	20200311	MN	5.0	217.0				222	255e2396a74459b29dab0fb0bba0558993c55be8	2020-03-11T20:00:00Z	222	27	0.0	0.0	85.0	2.0	87.0
1180	20200311	MO	1.0					1	7de1e05bfe27bc0e2f69c8e9772f1b9c2444faf7	2020-03-11T20:00:00Z	1	29	0.0	0.0	0.0	0.0	0.0
1181	20200311	MS	0.0	20.0				20	13e0393b9899df3c7b07237ded2e5998fac88864	2020-03-11T20:00:00Z	20	28	0.0	0.0	20.0	0.0	20.0
1182	20200311	MT	0.0	21.0				21	79ef2417e41499720e101d3dcb2690133fadd0ef	2020-03-11T20:00:00Z	21	30	0.0	0.0	6.0	0.0	6.0
1183	20200311	NC	7.0					7	b36460af22430c1c38e96906dca5e852ec41c0f3	2020-03-11T20:00:00Z	7	37	0.0	0.0	0.0	0.0	0.0
1184	20200311	ND	0.0	7.0	6.0			13	6b8767d17cc2ae5c9c1adb8528641d68b905a8a9	2020-03-11T20:00:00Z	7	38	0.0	0.0	1.0	0.0	1.0
1185	20200311	NE	5.0	47.0	16.0			68	63dc2383cee435c6bb5398cb526108e18a711790	2020-03-11T20:00:00Z	52	31	0.0	0.0	0.0	2.0	2.0
1186	20200311	NH	4.0	38.0	5.0			47	05f0835af8e36b0dfc7f4d19f1ef0c7af9925d8e	2020-03-11T20:00:00Z	42	33	0.0	0.0	0.0	0.0	0.0
1187	20200311	NJ	24.0	57.0	20.0		1.0	101	0d156c4ee76bd446cec325fb3af4dbd500598eb3	2020-03-11T20:00:00Z	81	34	1.0	0.0	13.0	9.0	22.0
1188	20200311	NM	3.0	87.0				90	65ebfeadf95af60711c1b8627a81576084e38c72	2020-03-11T20:00:00Z	90	35	0.0	0.0	18.0	3.0	21.0
1189	20200311	NV	5.0	168.0				173	82249fb7103fcb2909b47dac02a3b6ceb7490a04	2020-03-11T20:00:00Z	173	32	0.0	0.0	154.0	5.0	159.0
1190	20200311	NY	216.0	92.0				308	b25e6d0e621fd1fde43a17ce7295e57200236679	2020-03-11T20:00:00Z	308	36	0.0	0.0	0.0	43.0	43.0
1191	20200311	OH	4.0	21.0	24.0			49	4c36c37603c35d8ea67463e4f3d9e0506b75061c	2020-03-11T20:00:00Z	25	39	0.0	0.0	7.0	1.0	8.0
1192	20200311	OK	2.0	15.0	11.0			28	c27dadeb2ad87334f3876e3ce7b85a324ba177dc	2020-03-11T20:00:00Z	17	40	0.0	0.0	0.0	0.0	0.0
1193	20200311	OR	19.0	286.0	62.0			367	47b6971c225e9141746f803fd7569e41f3153522	2020-03-11T20:00:00Z	305	41	0.0	0.0	73.0	4.0	77.0
1194	20200311	PA	15.0	88.0	54.0			157	4b34eadf644cde3f229b77289a4cd332dcc658d3	2020-03-11T20:00:00Z	103	42	0.0	0.0	88.0	3.0	91.0
1195	20200311	RI	5.0	58.0	24.0			87	505c2bd0f6a7f56de7e51917ade85d5df50da982	2020-03-11T20:00:00Z	63	44	0.0	0.0	5.0	2.0	7.0
1196	20200311	SC	9.0	32.0				41	47415589c9cc034ecbfa69ba1c4dbc288c419279	2020-03-11T20:00:00Z	41	45	0.0	0.0	8.0	2.0	10.0
1197	20200311	SD	5.0	13.0	2.0			20	05b7641d9038bd4e536a588b6eb652fe85f648d0	2020-03-11T20:00:00Z	18	46	0.0	0.0	2.0	5.0	7.0
1198	20200311	TN	7.0	50.0				57	b3facde53bb99684dceedd508f182c38d2e5f92a	2020-03-11T20:00:00Z	57	47	0.0	0.0	50.0	0.0	50.0
1199	20200311	TX	21.0					21	76d9bbf82df6058118c8a42287b3487b8b017e42	2020-03-11T20:00:00Z	21	48	0.0	0.0	0.0	8.0	8.0
1200	20200311	UT	2.0					2	6934e191e66a44d6c9d1e5069d25da8c7467fac8	2020-03-11T20:00:00Z	2	49	0.0	0.0	0.0	0.0	0.0
1201	20200311	VA	9.0	60.0				69	b364d3a9788358e36f2698f038bec11a33ce9a09	2020-03-11T20:00:00Z	69	51	0.0	0.0	7.0	1.0	8.0
1202	20200311	VT	1.0	62.0				63	9c4fb8f0d2b0dec65539362674252dccbb8b3ece	2020-03-11T20:00:00Z	63	50	0.0	0.0	22.0	0.0	22.0
1203	20200311	WA	267.0	2175.0			24.0	2442	e88a2b43b875778117aa8f4282c7bbc0a436f4e7	2020-03-11T20:00:00Z	2442	53	0.0	0.0	1065.0	105.0	1170.0
1204	20200311	WI	3.0	43.0				46	e827d2ae4c88cdcf4ad38091c2da679fbea7fd06	2020-03-11T20:00:00Z	46	55	0.0	0.0	7.0	1.0	8.0
1205	20200311	WV	0.0	3.0	2.0			5	239f34742400dbc9e9ff633eb598d8084b1ac63a	2020-03-11T20:00:00Z	3	54	0.0	0.0	1.0	0.0	1.0
1206	20200311	WY	0.0					0	18fc4cee9e62382b649645f5fb862fd1598ad7c2	2020-03-11T20:00:00Z	0	56	0.0	0.0	0.0	0.0	0.0
1207	20200310	AK	0.0	23.0	9.0			32	88f4415b80e031d046ac81010d288945657cc7cf	2020-03-10T20:00:00Z	23	2	0.0	0.0	0.0	0.0	0.0
1208	20200310	AL	0.0	0.0	0.0			0	904cc043e463dd12d48462ba0ca02ba062622b45	2020-03-10T20:00:00Z	0	1	0.0	0.0	0.0	0.0	0.0
1209	20200310	AR	0.0	12.0	3.0			15	671625ec282f38827850d09a2263818e5f6be23e	2020-03-10T20:00:00Z	12	5	0.0	0.0	0.0	0.0	0.0
1210	20200310	AZ	6.0	51.0	27.0			84	acc89f97773e99578666d9a96113ead698096dbd	2020-03-10T20:00:00Z	57	4	0.0	0.0	7.0	1.0	8.0
1211	20200310	CA	133.0	690.0				823	91898a2da30aae3d5d23ee2ea095788a3fa25ee9	2020-03-10T20:00:00Z	823	6	0.0	0.0	0.0	19.0	19.0
1212	20200310	CO	12.0	142.0	1.0			155	db79f2ac3b3b2840de7128646d782daf9ee7a073	2020-03-10T20:00:00Z	154	8	0.0	0.0	9.0	3.0	12.0
1213	20200310	CT	2.0	54.0				56	b85c91df018ecbe856b1324c9aeba2602350a0dc	2020-03-10T20:00:00Z	56	9	0.0	0.0	8.0	1.0	9.0
1214	20200310	DC	5.0	17.0	2.0			24	e83ffb914c4c80d8f56c9c16e0cf4cece3cecae9	2020-03-10T20:00:00Z	22	11	0.0	0.0	3.0	4.0	7.0
1215	20200310	DE	0.0	17.0	3.0			20	b342562aa0bd690352adc1799f60ff8fe9a1d066	2020-03-10T20:00:00Z	17	10	0.0	0.0	2.0	0.0	2.0
1216	20200310	FL	19.0	222.0	155.0			396	853ac9906d48ebe2b70402eca94f932cfdd82872	2020-03-10T20:00:00Z	241	12	0.0	0.0	82.0	1.0	83.0
1217	20200310	GA	17.0					17	59b7eabaf916446c3562343a9784fc11742edca8	2020-03-10T20:00:00Z	17	13	0.0	0.0	0.0	5.0	5.0
1218	20200310	HI	2.0					2	ac12ae3ee993a8a56f669d45d318944106ea317f	2020-03-10T20:00:00Z	2	15	0.0	0.0	0.0	0.0	0.0
1219	20200310	IA	8.0	32.0	11.0			51	6e5c22a042921901254e33e992b521955c8f0969	2020-03-10T20:00:00Z	40	19	0.0	0.0	6.0	5.0	11.0
1220	20200310	ID	0.0	41.0				41	8e0324ccb0592e5d248f99403c15e64586a0c0f6	2020-03-10T20:00:00Z	41	16	0.0	0.0	0.0	0.0	0.0
1221	20200310	IL	19.0	244.0	63.0			326	68493f6e883ddad8f57684a166efa07a41bcfba1	2020-03-10T20:00:00Z	263	17	0.0	0.0	53.0	12.0	65.0
1222	20200310	IN	6.0	30.0				36	4920ef1f6b4b7befdad165abae1f890801e2c8fb	2020-03-10T20:00:00Z	36	18	0.0	0.0	30.0	4.0	34.0
1223	20200310	KS	1.0	17.0	21.0			39	2d4933204dec02c119f77b578cf97c51ad479910	2020-03-10T20:00:00Z	18	20	0.0	0.0	6.0	0.0	6.0
1224	20200310	KY	6.0	28.0				34	87ad246d7955abfe2457810c79fc4bcb6b15627c	2020-03-10T20:00:00Z	34	21	0.0	0.0	11.0	2.0	13.0
1225	20200310	LA	1.0	11.0				12	813db996fb9ff444bf100442a6be1702da1b9109	2020-03-10T20:00:00Z	12	22	0.0	0.0	6.0	0.0	6.0
1226	20200310	MA	92.0					92	305179bade4ad898a9232a5bea2cda1efd09d822	2020-03-10T20:00:00Z	92	25	0.0	0.0	0.0	51.0	51.0
1227	20200310	MD	6.0	89.0				95	d9f0102898ec4d45cb7a840b54a8fafc3405d202	2020-03-10T20:00:00Z	95	24	0.0	0.0	16.0	1.0	17.0
1228	20200310	ME	0.0	20.0	5.0			25	79312e6cbd75e3da4a64345e389af3781dd7c3f1	2020-03-10T20:00:00Z	20	23	0.0	0.0	19.0	0.0	19.0
1229	20200310	MI	0.0	39.0	24.0			63	a9b1c3cf0373dc87443e5dcf88518642fe065281	2020-03-10T20:00:00Z	39	26	0.0	0.0	3.0	0.0	3.0
1230	20200310	MN	3.0	132.0				135	2dd8d3891deabca1cd4d7b4517da947f016bd04f	2020-03-10T20:00:00Z	135	27	0.0	0.0	52.0	1.0	53.0
1231	20200310	MO	1.0					1	75952ce8547776191ca764111f60175be5becc90	2020-03-10T20:00:00Z	1	29	0.0	0.0	0.0	0.0	0.0
1232	20200310	MS	0.0					0	6d2435f2a9eaa65c8882e33a43157f3dd64d0618	2020-03-10T20:00:00Z	0	28	0.0	0.0	0.0	0.0	0.0
1233	20200310	MT	0.0	15.0				15	fb591494d7be40211f3eed4697f42441c31bbcf1	2020-03-10T20:00:00Z	15	30	0.0	0.0	4.0	0.0	4.0
1234	20200310	NC	7.0					7	c2877f8f1b67571dd54f8af708f3ddb65bf24163	2020-03-10T20:00:00Z	7	37	0.0	0.0	0.0	5.0	5.0
1235	20200310	ND	0.0	6.0	2.0			8	fdf9b7e7244318a524e6eb58bc0a2ff1172752ce	2020-03-10T20:00:00Z	6	38	0.0	0.0	6.0	0.0	6.0
1236	20200310	NE	3.0	47.0	16.0			66	a64540054b87e1702046fb26bca36d3217d50377	2020-03-10T20:00:00Z	50	31	0.0	0.0	11.0	0.0	11.0
1237	20200310	NH	4.0	38.0	5.0			47	58f6a1750e7a2ef8ad9c277474ec1f565aad30f4	2020-03-10T20:00:00Z	42	33	0.0	0.0	0.0	0.0	0.0
1238	20200310	NJ	15.0	44.0	20.0			79	193ca4d3523e754f39d086f19aa53ad7413808ea	2020-03-10T20:00:00Z	59	34	0.0	0.0	9.0	4.0	13.0
1239	20200310	NM	0.0	69.0				69	bd5b69949e18c5b2c853007d88948cde41802dbb	2020-03-10T20:00:00Z	69	35	0.0	0.0	12.0	0.0	12.0
1240	20200310	NV	0.0	14.0				14	e1a066969cde8d623fdc0b6041cb44847680d5f8	2020-03-10T20:00:00Z	14	32	0.0	0.0	0.0	0.0	-1.0
1241	20200310	NY	173.0	92.0				265	4a5c3cc848789d1ad8988ed7e0b5d3685146d13e	2020-03-10T20:00:00Z	265	36	0.0	0.0	0.0	31.0	31.0
1242	20200310	OH	3.0	14.0	15.0			32	312074a9393b13243d7d3762259af4d8216e78fb	2020-03-10T20:00:00Z	17	39	0.0	0.0	3.0	0.0	3.0
1243	20200310	OK	2.0	15.0	11.0			28	0d24ba0a2b89fb059b80bbdd3cee14492892d5e3	2020-03-10T20:00:00Z	17	40	0.0	0.0	7.0	1.0	8.0
1244	20200310	OR	15.0	213.0	67.0			295	7758d33a18b00f2bfe7b9a1cf9ee55f864695821	2020-03-10T20:00:00Z	228	41	0.0	0.0	48.0	1.0	49.0
