	date	country	confirmed	death	recovered
13862	1/24/20	Saint Kitts and Nevis	0.0	0.0	0.0
13863	1/25/20	Saint Kitts and Nevis	0.0	0.0	0.0
13864	1/26/20	Saint Kitts and Nevis	0.0	0.0	0.0
13865	1/27/20	Saint Kitts and Nevis	0.0	0.0	0.0
13866	1/28/20	Saint Kitts and Nevis	0.0	0.0	0.0
13867	1/29/20	Saint Kitts and Nevis	0.0	0.0	0.0
13868	1/30/20	Saint Kitts and Nevis	0.0	0.0	0.0
13869	1/31/20	Saint Kitts and Nevis	0.0	0.0	0.0
13870	2/1/20	Saint Kitts and Nevis	0.0	0.0	0.0
13871	2/2/20	Saint Kitts and Nevis	0.0	0.0	0.0
13872	2/3/20	Saint Kitts and Nevis	0.0	0.0	0.0
13873	2/4/20	Saint Kitts and Nevis	0.0	0.0	0.0
13874	2/5/20	Saint Kitts and Nevis	0.0	0.0	0.0
13875	2/6/20	Saint Kitts and Nevis	0.0	0.0	0.0
13876	2/7/20	Saint Kitts and Nevis	0.0	0.0	0.0
13877	2/8/20	Saint Kitts and Nevis	0.0	0.0	0.0
13878	2/9/20	Saint Kitts and Nevis	0.0	0.0	0.0
13879	2/10/20	Saint Kitts and Nevis	0.0	0.0	0.0
13880	2/11/20	Saint Kitts and Nevis	0.0	0.0	0.0
13881	2/12/20	Saint Kitts and Nevis	0.0	0.0	0.0
13882	2/13/20	Saint Kitts and Nevis	0.0	0.0	0.0
13883	2/14/20	Saint Kitts and Nevis	0.0	0.0	0.0
13884	2/15/20	Saint Kitts and Nevis	0.0	0.0	0.0
13885	2/16/20	Saint Kitts and Nevis	0.0	0.0	0.0
13886	2/17/20	Saint Kitts and Nevis	0.0	0.0	0.0
13887	2/18/20	Saint Kitts and Nevis	0.0	0.0	0.0
13888	2/19/20	Saint Kitts and Nevis	0.0	0.0	0.0
13889	2/20/20	Saint Kitts and Nevis	0.0	0.0	0.0
13890	2/21/20	Saint Kitts and Nevis	0.0	0.0	0.0
13891	2/22/20	Saint Kitts and Nevis	0.0	0.0	0.0
13892	2/23/20	Saint Kitts and Nevis	0.0	0.0	0.0
13893	2/24/20	Saint Kitts and Nevis	0.0	0.0	0.0
13894	2/25/20	Saint Kitts and Nevis	0.0	0.0	0.0
13895	2/26/20	Saint Kitts and Nevis	0.0	0.0	0.0
13896	2/27/20	Saint Kitts and Nevis	0.0	0.0	0.0
13897	2/28/20	Saint Kitts and Nevis	0.0	0.0	0.0
13898	2/29/20	Saint Kitts and Nevis	0.0	0.0	0.0
13899	3/1/20	Saint Kitts and Nevis	0.0	0.0	0.0
13900	3/2/20	Saint Kitts and Nevis	0.0	0.0	0.0
13901	3/3/20	Saint Kitts and Nevis	0.0	0.0	0.0
13902	3/4/20	Saint Kitts and Nevis	0.0	0.0	0.0
13903	3/5/20	Saint Kitts and Nevis	0.0	0.0	0.0
13904	3/6/20	Saint Kitts and Nevis	0.0	0.0	0.0
13905	3/7/20	Saint Kitts and Nevis	0.0	0.0	0.0
13906	3/8/20	Saint Kitts and Nevis	0.0	0.0	0.0
13907	3/9/20	Saint Kitts and Nevis	0.0	0.0	0.0
13908	3/10/20	Saint Kitts and Nevis	0.0	0.0	0.0
13909	3/11/20	Saint Kitts and Nevis	0.0	0.0	0.0
13910	3/12/20	Saint Kitts and Nevis	0.0	0.0	0.0
13911	3/13/20	Saint Kitts and Nevis	0.0	0.0	0.0
13912	3/14/20	Saint Kitts and Nevis	0.0	0.0	0.0
13913	3/15/20	Saint Kitts and Nevis	0.0	0.0	0.0
13914	3/16/20	Saint Kitts and Nevis	0.0	0.0	0.0
13915	3/17/20	Saint Kitts and Nevis	0.0	0.0	0.0
13916	3/18/20	Saint Kitts and Nevis	0.0	0.0	0.0
13917	3/19/20	Saint Kitts and Nevis	0.0	0.0	0.0
13918	3/20/20	Saint Kitts and Nevis	0.0	0.0	0.0
13919	3/21/20	Saint Kitts and Nevis	0.0	0.0	0.0
13920	3/22/20	Saint Kitts and Nevis	0.0	0.0	0.0
13921	3/23/20	Saint Kitts and Nevis	0.0	0.0	0.0
13922	3/24/20	Saint Kitts and Nevis	0.0	0.0	0.0
13923	3/25/20	Saint Kitts and Nevis	2.0	0.0	0.0
13924	3/26/20	Saint Kitts and Nevis	2.0	0.0	0.0
13925	3/27/20	Saint Kitts and Nevis	2.0	0.0	0.0
13926	3/28/20	Saint Kitts and Nevis	2.0	0.0	0.0
13927	3/29/20	Saint Kitts and Nevis	2.0	0.0	0.0
13928	3/30/20	Saint Kitts and Nevis	7.0	0.0	0.0
13929	3/31/20	Saint Kitts and Nevis	8.0	0.0	0.0
13930	4/1/20	Saint Kitts and Nevis	8.0	0.0	0.0
13931	4/2/20	Saint Kitts and Nevis	9.0	0.0	0.0
13932	4/3/20	Saint Kitts and Nevis	9.0	0.0	0.0
13933	4/4/20	Saint Kitts and Nevis	9.0	0.0	0.0
13934	4/5/20	Saint Kitts and Nevis	10.0	0.0	0.0
13935	4/6/20	Saint Kitts and Nevis	10.0	0.0	0.0
13936	4/7/20	Saint Kitts and Nevis	11.0	0.0	0.0
13937	4/8/20	Saint Kitts and Nevis	11.0	0.0	0.0
13938	4/9/20	Saint Kitts and Nevis	11.0	0.0	0.0
13939	4/10/20	Saint Kitts and Nevis	12.0	0.0	0.0
13940	4/11/20	Saint Kitts and Nevis	12.0	0.0	0.0
13941	4/12/20	Saint Kitts and Nevis	12.0	0.0	0.0
13942	4/13/20	Saint Kitts and Nevis	12.0	0.0	0.0
13943	4/14/20	Saint Kitts and Nevis	14.0	0.0	0.0
13944	4/15/20	Saint Kitts and Nevis	14.0	0.0	0.0
13945	4/16/20	Saint Kitts and Nevis	14.0	0.0	0.0
13946	4/17/20	Saint Kitts and Nevis	14.0	0.0	0.0
13947	4/18/20	Saint Kitts and Nevis	14.0	0.0	0.0
13948	4/19/20	Saint Kitts and Nevis	14.0	0.0	0.0
13949	4/20/20	Saint Kitts and Nevis	15.0	0.0	0.0
13950	4/21/20	Saint Kitts and Nevis	15.0	0.0	0.0
13951	4/22/20	Saint Kitts and Nevis	15.0	0.0	1.0
13952	4/23/20	Saint Kitts and Nevis	15.0	0.0	1.0
13953	4/24/20	Saint Kitts and Nevis	15.0	0.0	2.0
13954	4/25/20	Saint Kitts and Nevis	15.0	0.0	2.0
13955	4/26/20	Saint Kitts and Nevis	15.0	0.0	2.0
13956	4/27/20	Saint Kitts and Nevis	15.0	0.0	2.0
13957	4/28/20	Saint Kitts and Nevis	15.0	0.0	4.0
13958	4/29/20	Saint Kitts and Nevis	15.0	0.0	4.0
13959	1/22/20	Saint Lucia	0.0	0.0	0.0
13960	1/23/20	Saint Lucia	0.0	0.0	0.0
13961	1/24/20	Saint Lucia	0.0	0.0	0.0
13962	1/25/20	Saint Lucia	0.0	0.0	0.0
13963	1/26/20	Saint Lucia	0.0	0.0	0.0
13964	1/27/20	Saint Lucia	0.0	0.0	0.0
13965	1/28/20	Saint Lucia	0.0	0.0	0.0
13966	1/29/20	Saint Lucia	0.0	0.0	0.0
13967	1/30/20	Saint Lucia	0.0	0.0	0.0
13968	1/31/20	Saint Lucia	0.0	0.0	0.0
13969	2/1/20	Saint Lucia	0.0	0.0	0.0
13970	2/2/20	Saint Lucia	0.0	0.0	0.0
13971	2/3/20	Saint Lucia	0.0	0.0	0.0
13972	2/4/20	Saint Lucia	0.0	0.0	0.0
13973	2/5/20	Saint Lucia	0.0	0.0	0.0
13974	2/6/20	Saint Lucia	0.0	0.0	0.0
13975	2/7/20	Saint Lucia	0.0	0.0	0.0
13976	2/8/20	Saint Lucia	0.0	0.0	0.0
13977	2/9/20	Saint Lucia	0.0	0.0	0.0
13978	2/10/20	Saint Lucia	0.0	0.0	0.0
13979	2/11/20	Saint Lucia	0.0	0.0	0.0
13980	2/12/20	Saint Lucia	0.0	0.0	0.0
13981	2/13/20	Saint Lucia	0.0	0.0	0.0
13982	2/14/20	Saint Lucia	0.0	0.0	0.0
13983	2/15/20	Saint Lucia	0.0	0.0	0.0
13984	2/16/20	Saint Lucia	0.0	0.0	0.0
13985	2/17/20	Saint Lucia	0.0	0.0	0.0
13986	2/18/20	Saint Lucia	0.0	0.0	0.0
13987	2/19/20	Saint Lucia	0.0	0.0	0.0
13988	2/20/20	Saint Lucia	0.0	0.0	0.0
13989	2/21/20	Saint Lucia	0.0	0.0	0.0
13990	2/22/20	Saint Lucia	0.0	0.0	0.0
13991	2/23/20	Saint Lucia	0.0	0.0	0.0
13992	2/24/20	Saint Lucia	0.0	0.0	0.0
13993	2/25/20	Saint Lucia	0.0	0.0	0.0
13994	2/26/20	Saint Lucia	0.0	0.0	0.0
13995	2/27/20	Saint Lucia	0.0	0.0	0.0
13996	2/28/20	Saint Lucia	0.0	0.0	0.0
13997	2/29/20	Saint Lucia	0.0	0.0	0.0
13998	3/1/20	Saint Lucia	0.0	0.0	0.0
13999	3/2/20	Saint Lucia	0.0	0.0	0.0
14000	3/3/20	Saint Lucia	0.0	0.0	0.0
14001	3/4/20	Saint Lucia	0.0	0.0	0.0
14002	3/5/20	Saint Lucia	0.0	0.0	0.0
14003	3/6/20	Saint Lucia	0.0	0.0	0.0
14004	3/7/20	Saint Lucia	0.0	0.0	0.0
14005	3/8/20	Saint Lucia	0.0	0.0	0.0
14006	3/9/20	Saint Lucia	0.0	0.0	0.0
14007	3/10/20	Saint Lucia	0.0	0.0	0.0
14008	3/11/20	Saint Lucia	0.0	0.0	0.0
14009	3/12/20	Saint Lucia	0.0	0.0	0.0
14010	3/13/20	Saint Lucia	0.0	0.0	0.0
14011	3/14/20	Saint Lucia	1.0	0.0	0.0
14012	3/15/20	Saint Lucia	2.0	0.0	0.0
14013	3/16/20	Saint Lucia	2.0	0.0	0.0
14014	3/17/20	Saint Lucia	2.0	0.0	0.0
14015	3/18/20	Saint Lucia	2.0	0.0	0.0
14016	3/19/20	Saint Lucia	2.0	0.0	0.0
14017	3/20/20	Saint Lucia	2.0	0.0	0.0
14018	3/21/20	Saint Lucia	2.0	0.0	0.0
14019	3/22/20	Saint Lucia	2.0	0.0	0.0
14020	3/23/20	Saint Lucia	3.0	0.0	0.0
14021	3/24/20	Saint Lucia	3.0	0.0	0.0
14022	3/25/20	Saint Lucia	3.0	0.0	0.0
14023	3/26/20	Saint Lucia	3.0	0.0	0.0
14024	3/27/20	Saint Lucia	3.0	0.0	1.0
14025	3/28/20	Saint Lucia	3.0	0.0	1.0
14026	3/29/20	Saint Lucia	9.0	0.0	1.0
14027	3/30/20	Saint Lucia	9.0	0.0	1.0
14028	3/31/20	Saint Lucia	13.0	0.0	1.0
14029	4/1/20	Saint Lucia	13.0	0.0	1.0
14030	4/2/20	Saint Lucia	13.0	0.0	1.0
14031	4/3/20	Saint Lucia	13.0	0.0	1.0
14032	4/4/20	Saint Lucia	14.0	0.0	1.0
14033	4/5/20	Saint Lucia	14.0	0.0	1.0
14034	4/6/20	Saint Lucia	14.0	0.0	1.0
14035	4/7/20	Saint Lucia	14.0	0.0	1.0
14036	4/8/20	Saint Lucia	14.0	0.0	1.0
14037	4/9/20	Saint Lucia	14.0	0.0	1.0
14038	4/10/20	Saint Lucia	15.0	0.0	1.0
14039	4/11/20	Saint Lucia	15.0	0.0	1.0
14040	4/12/20	Saint Lucia	15.0	0.0	4.0
14041	4/13/20	Saint Lucia	15.0	0.0	4.0
14042	4/14/20	Saint Lucia	15.0	0.0	11.0
14043	4/15/20	Saint Lucia	15.0	0.0	11.0
14044	4/16/20	Saint Lucia	15.0	0.0	11.0
14045	4/17/20	Saint Lucia	15.0	0.0	11.0
14046	4/18/20	Saint Lucia	15.0	0.0	11.0
14047	4/19/20	Saint Lucia	15.0	0.0	11.0
14048	4/20/20	Saint Lucia	15.0	0.0	13.0
14049	4/21/20	Saint Lucia	15.0	0.0	13.0
14050	4/22/20	Saint Lucia	15.0	0.0	15.0
14051	4/23/20	Saint Lucia	15.0	0.0	15.0
14052	4/24/20	Saint Lucia	15.0	0.0	15.0
14053	4/25/20	Saint Lucia	15.0	0.0	15.0
14054	4/26/20	Saint Lucia	15.0	0.0	15.0
14055	4/27/20	Saint Lucia	15.0	0.0	15.0
14056	4/28/20	Saint Lucia	15.0	0.0	15.0
14057	4/29/20	Saint Lucia	17.0	0.0	15.0
14058	1/22/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14059	1/23/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14060	1/24/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14061	1/25/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14062	1/26/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14063	1/27/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14064	1/28/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14065	1/29/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14066	1/30/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14067	1/31/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14068	2/1/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14069	2/2/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14070	2/3/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14071	2/4/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14072	2/5/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14073	2/6/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14074	2/7/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14075	2/8/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14076	2/9/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14077	2/10/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14078	2/11/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14079	2/12/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14080	2/13/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14081	2/14/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14082	2/15/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14083	2/16/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14084	2/17/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14085	2/18/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14086	2/19/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14087	2/20/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14088	2/21/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14089	2/22/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14090	2/23/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14091	2/24/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14092	2/25/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14093	2/26/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14094	2/27/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14095	2/28/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14096	2/29/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14097	3/1/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14098	3/2/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14099	3/3/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14100	3/4/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14101	3/5/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14102	3/6/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14103	3/7/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14104	3/8/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14105	3/9/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14106	3/10/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14107	3/11/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14108	3/12/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14109	3/13/20	Saint Vincent and the Grenadines	0.0	0.0	0.0
14110	3/14/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14111	3/15/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14112	3/16/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14113	3/17/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14114	3/18/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14115	3/19/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14116	3/20/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14117	3/21/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14118	3/22/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14119	3/23/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14120	3/24/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14121	3/25/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14122	3/26/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14123	3/27/20	Saint Vincent and the Grenadines	1.0	0.0	0.0
14124	3/28/20	Saint Vincent and the Grenadines	1.0	0.0	1.0
14125	3/29/20	Saint Vincent and the Grenadines	1.0	0.0	1.0
14126	3/30/20	Saint Vincent and the Grenadines	1.0	0.0	1.0
14127	3/31/20	Saint Vincent and the Grenadines	1.0	0.0	1.0
14128	4/1/20	Saint Vincent and the Grenadines	1.0	0.0	1.0
14129	4/2/20	Saint Vincent and the Grenadines	2.0	0.0	1.0
14130	4/3/20	Saint Vincent and the Grenadines	3.0	0.0	1.0
14131	4/4/20	Saint Vincent and the Grenadines	7.0	0.0	1.0
14132	4/5/20	Saint Vincent and the Grenadines	7.0	0.0	1.0
14133	4/6/20	Saint Vincent and the Grenadines	7.0	0.0	1.0
14134	4/7/20	Saint Vincent and the Grenadines	8.0	0.0	1.0
14135	4/8/20	Saint Vincent and the Grenadines	8.0	0.0	1.0
14136	4/9/20	Saint Vincent and the Grenadines	12.0	0.0	1.0
14137	4/10/20	Saint Vincent and the Grenadines	12.0	0.0	1.0
14138	4/11/20	Saint Vincent and the Grenadines	12.0	0.0	1.0
14139	4/12/20	Saint Vincent and the Grenadines	12.0	0.0	1.0
14140	4/13/20	Saint Vincent and the Grenadines	12.0	0.0	1.0
14141	4/14/20	Saint Vincent and the Grenadines	12.0	0.0	1.0
14142	4/15/20	Saint Vincent and the Grenadines	12.0	0.0	1.0
14143	4/16/20	Saint Vincent and the Grenadines	12.0	0.0	1.0
14144	4/17/20	Saint Vincent and the Grenadines	12.0	0.0	1.0
14145	4/18/20	Saint Vincent and the Grenadines	12.0	0.0	1.0
14146	4/19/20	Saint Vincent and the Grenadines	12.0	0.0	1.0
14147	4/20/20	Saint Vincent and the Grenadines	12.0	0.0	1.0
14148	4/21/20	Saint Vincent and the Grenadines	12.0	0.0	2.0
14149	4/22/20	Saint Vincent and the Grenadines	13.0	0.0	3.0
14150	4/23/20	Saint Vincent and the Grenadines	13.0	0.0	3.0
14151	4/24/20	Saint Vincent and the Grenadines	14.0	0.0	5.0
14152	4/25/20	Saint Vincent and the Grenadines	14.0	0.0	5.0
14153	4/26/20	Saint Vincent and the Grenadines	14.0	0.0	5.0
14154	4/27/20	Saint Vincent and the Grenadines	15.0	0.0	8.0
14155	4/28/20	Saint Vincent and the Grenadines	15.0	0.0	8.0
14156	4/29/20	Saint Vincent and the Grenadines	16.0	0.0	8.0
14157	1/22/20	San Marino	0.0	0.0	0.0
14158	1/23/20	San Marino	0.0	0.0	0.0
14159	1/24/20	San Marino	0.0	0.0	0.0
14160	1/25/20	San Marino	0.0	0.0	0.0
14161	1/26/20	San Marino	0.0	0.0	0.0
14162	1/27/20	San Marino	0.0	0.0	0.0
14163	1/28/20	San Marino	0.0	0.0	0.0
14164	1/29/20	San Marino	0.0	0.0	0.0
14165	1/30/20	San Marino	0.0	0.0	0.0
14166	1/31/20	San Marino	0.0	0.0	0.0
14167	2/1/20	San Marino	0.0	0.0	0.0
14168	2/2/20	San Marino	0.0	0.0	0.0
14169	2/3/20	San Marino	0.0	0.0	0.0
14170	2/4/20	San Marino	0.0	0.0	0.0
14171	2/5/20	San Marino	0.0	0.0	0.0
14172	2/6/20	San Marino	0.0	0.0	0.0
14173	2/7/20	San Marino	0.0	0.0	0.0
14174	2/8/20	San Marino	0.0	0.0	0.0
14175	2/9/20	San Marino	0.0	0.0	0.0
14176	2/10/20	San Marino	0.0	0.0	0.0
14177	2/11/20	San Marino	0.0	0.0	0.0
14178	2/12/20	San Marino	0.0	0.0	0.0
14179	2/13/20	San Marino	0.0	0.0	0.0
14180	2/14/20	San Marino	0.0	0.0	0.0
14181	2/15/20	San Marino	0.0	0.0	0.0
14182	2/16/20	San Marino	0.0	0.0	0.0
14183	2/17/20	San Marino	0.0	0.0	0.0
14184	2/18/20	San Marino	0.0	0.0	0.0
14185	2/19/20	San Marino	0.0	0.0	0.0
14186	2/20/20	San Marino	0.0	0.0	0.0
14187	2/21/20	San Marino	0.0	0.0	0.0
14188	2/22/20	San Marino	0.0	0.0	0.0
14189	2/23/20	San Marino	0.0	0.0	0.0
14190	2/24/20	San Marino	0.0	0.0	0.0
14191	2/25/20	San Marino	0.0	0.0	0.0
14192	2/26/20	San Marino	0.0	0.0	0.0
14193	2/27/20	San Marino	1.0	0.0	0.0
14194	2/28/20	San Marino	1.0	0.0	0.0
14195	2/29/20	San Marino	1.0	0.0	0.0
14196	3/1/20	San Marino	1.0	0.0	0.0
14197	3/2/20	San Marino	8.0	0.0	0.0
14198	3/3/20	San Marino	10.0	1.0	0.0
14199	3/4/20	San Marino	16.0	1.0	0.0
14200	3/5/20	San Marino	21.0	1.0	0.0
14201	3/6/20	San Marino	21.0	1.0	0.0
14202	3/7/20	San Marino	23.0	1.0	0.0
14203	3/8/20	San Marino	36.0	1.0	0.0
14204	3/9/20	San Marino	36.0	1.0	0.0
14205	3/10/20	San Marino	51.0	2.0	0.0
14206	3/11/20	San Marino	62.0	2.0	0.0
14207	3/12/20	San Marino	69.0	3.0	0.0
14208	3/13/20	San Marino	80.0	5.0	0.0
14209	3/14/20	San Marino	80.0	5.0	4.0
14210	3/15/20	San Marino	101.0	5.0	4.0
14211	3/16/20	San Marino	109.0	7.0	4.0
14212	3/17/20	San Marino	109.0	7.0	4.0
14213	3/18/20	San Marino	119.0	11.0	4.0
14214	3/19/20	San Marino	119.0	11.0	4.0
14215	3/20/20	San Marino	144.0	14.0	4.0
14216	3/21/20	San Marino	144.0	20.0	4.0
14217	3/22/20	San Marino	175.0	20.0	4.0
14218	3/23/20	San Marino	187.0	20.0	4.0
14219	3/24/20	San Marino	187.0	21.0	4.0
14220	3/25/20	San Marino	208.0	21.0	4.0
14221	3/26/20	San Marino	208.0	21.0	4.0
14222	3/27/20	San Marino	223.0	21.0	4.0
14223	3/28/20	San Marino	224.0	22.0	6.0
14224	3/29/20	San Marino	224.0	22.0	6.0
14225	3/30/20	San Marino	230.0	25.0	13.0
14226	3/31/20	San Marino	236.0	26.0	13.0
14227	4/1/20	San Marino	236.0	26.0	13.0
14228	4/2/20	San Marino	245.0	30.0	21.0
14229	4/3/20	San Marino	245.0	30.0	21.0
14230	4/4/20	San Marino	259.0	32.0	27.0
14231	4/5/20	San Marino	266.0	32.0	35.0
14232	4/6/20	San Marino	266.0	32.0	35.0
14233	4/7/20	San Marino	279.0	34.0	40.0
14234	4/8/20	San Marino	279.0	34.0	40.0
14235	4/9/20	San Marino	333.0	34.0	49.0
14236	4/10/20	San Marino	344.0	34.0	50.0
14237	4/11/20	San Marino	356.0	35.0	53.0
14238	4/12/20	San Marino	356.0	35.0	53.0
14239	4/13/20	San Marino	356.0	35.0	53.0
14240	4/14/20	San Marino	371.0	36.0	53.0
14241	4/15/20	San Marino	372.0	36.0	53.0
14242	4/16/20	San Marino	426.0	38.0	55.0
14243	4/17/20	San Marino	435.0	39.0	57.0
14244	4/18/20	San Marino	455.0	39.0	60.0
14245	4/19/20	San Marino	461.0	39.0	60.0
14246	4/20/20	San Marino	462.0	39.0	61.0
14247	4/21/20	San Marino	476.0	40.0	62.0
14248	4/22/20	San Marino	488.0	40.0	62.0
14249	4/23/20	San Marino	501.0	40.0	63.0
14250	4/24/20	San Marino	513.0	40.0	64.0
14251	4/25/20	San Marino	513.0	40.0	64.0
14252	4/26/20	San Marino	538.0	41.0	64.0
14253	4/27/20	San Marino	538.0	41.0	64.0
14254	4/28/20	San Marino	553.0	41.0	64.0
14255	4/29/20	San Marino	563.0	41.0	69.0
14256	1/22/20	Sao Tome and Principe	0.0	0.0	0.0
14257	1/23/20	Sao Tome and Principe	0.0	0.0	0.0
14258	1/24/20	Sao Tome and Principe	0.0	0.0	0.0
14259	1/25/20	Sao Tome and Principe	0.0	0.0	0.0
14260	1/26/20	Sao Tome and Principe	0.0	0.0	0.0
14261	1/27/20	Sao Tome and Principe	0.0	0.0	0.0
14262	1/28/20	Sao Tome and Principe	0.0	0.0	0.0
14263	1/29/20	Sao Tome and Principe	0.0	0.0	0.0
14264	1/30/20	Sao Tome and Principe	0.0	0.0	0.0
14265	1/31/20	Sao Tome and Principe	0.0	0.0	0.0
14266	2/1/20	Sao Tome and Principe	0.0	0.0	0.0
14267	2/2/20	Sao Tome and Principe	0.0	0.0	0.0
14268	2/3/20	Sao Tome and Principe	0.0	0.0	0.0
14269	2/4/20	Sao Tome and Principe	0.0	0.0	0.0
14270	2/5/20	Sao Tome and Principe	0.0	0.0	0.0
14271	2/6/20	Sao Tome and Principe	0.0	0.0	0.0
14272	2/7/20	Sao Tome and Principe	0.0	0.0	0.0
14273	2/8/20	Sao Tome and Principe	0.0	0.0	0.0
14274	2/9/20	Sao Tome and Principe	0.0	0.0	0.0
14275	2/10/20	Sao Tome and Principe	0.0	0.0	0.0
14276	2/11/20	Sao Tome and Principe	0.0	0.0	0.0
14277	2/12/20	Sao Tome and Principe	0.0	0.0	0.0
14278	2/13/20	Sao Tome and Principe	0.0	0.0	0.0
14279	2/14/20	Sao Tome and Principe	0.0	0.0	0.0
14280	2/15/20	Sao Tome and Principe	0.0	0.0	0.0
14281	2/16/20	Sao Tome and Principe	0.0	0.0	0.0
14282	2/17/20	Sao Tome and Principe	0.0	0.0	0.0
14283	2/18/20	Sao Tome and Principe	0.0	0.0	0.0
14284	2/19/20	Sao Tome and Principe	0.0	0.0	0.0
14285	2/20/20	Sao Tome and Principe	0.0	0.0	0.0
14286	2/21/20	Sao Tome and Principe	0.0	0.0	0.0
14287	2/22/20	Sao Tome and Principe	0.0	0.0	0.0
14288	2/23/20	Sao Tome and Principe	0.0	0.0	0.0
14289	2/24/20	Sao Tome and Principe	0.0	0.0	0.0
14290	2/25/20	Sao Tome and Principe	0.0	0.0	0.0
14291	2/26/20	Sao Tome and Principe	0.0	0.0	0.0
14292	2/27/20	Sao Tome and Principe	0.0	0.0	0.0
14293	2/28/20	Sao Tome and Principe	0.0	0.0	0.0
14294	2/29/20	Sao Tome and Principe	0.0	0.0	0.0
14295	3/1/20	Sao Tome and Principe	0.0	0.0	0.0
14296	3/2/20	Sao Tome and Principe	0.0	0.0	0.0
14297	3/3/20	Sao Tome and Principe	0.0	0.0	0.0
14298	3/4/20	Sao Tome and Principe	0.0	0.0	0.0
14299	3/5/20	Sao Tome and Principe	0.0	0.0	0.0
14300	3/6/20	Sao Tome and Principe	0.0	0.0	0.0
14301	3/7/20	Sao Tome and Principe	0.0	0.0	0.0
14302	3/8/20	Sao Tome and Principe	0.0	0.0	0.0
14303	3/9/20	Sao Tome and Principe	0.0	0.0	0.0
14304	3/10/20	Sao Tome and Principe	0.0	0.0	0.0
14305	3/11/20	Sao Tome and Principe	0.0	0.0	0.0
14306	3/12/20	Sao Tome and Principe	0.0	0.0	0.0
14307	3/13/20	Sao Tome and Principe	0.0	0.0	0.0
